列车类型	车次	始发站	终到站	到站时间	发车时间
动车组	始D7501	广州东	梅州西	-	9:21
往香港直通车	终Z812	红磡	广州东	9:24	-
城际动车	终C7046	深圳	广州东	9:26	-
城际动车	始C7025	广州东	深圳	-	9:28
城际动车	终C7056	深圳	广州东	9:34	-
城际动车	始C7039	广州东	深圳	-	9:36
直达特快	始Z8001	广州东	龙川	-	9:36
城际动车	终C7014	深圳	广州东	9:41	-
城际动车	始C7047	广州东	深圳	-	9:44
城际动车	终C6710	深圳机场	广州东	9:47	-
城际动车	终C7066	深圳	广州东	9:50	-
城际动车	始C7057	广州东	深圳	-	9:53
往香港直通车	始Z813	广州东	红磡	-	9:55
动车组	终D7547	潮汕	广州东	9:58	-
直达特快	终Z97	北京西	广州东	10:01	-
城际动车	始C7067	广州东	深圳	-	10:03
城际动车	终C7084	深圳	广州东	10:07	-
直达特快	终Z99	上海	广州东	10:08	-
城际动车	始C7015	广州东	深圳	-	10:11
往香港直通车	终Z824	红磡	广州东	10:12	-
城际动车	始C6711	广州东	深圳机场	-	10:16
城际动车	终C7092	深圳	广州东	10:17	-
城际动车	始C7085	广州东	深圳	-	10:19
城际动车	终C6702	深圳机场	广州东	10:24	-
城际动车	终C7102	深圳	广州东	10:26	-
特快	始T219	广州东	合肥	-	10:26
动车组	始D7537	广州东	汕头	-	10:27
动车组	终D7573	潮汕	广州东	10:34	-
动车组	过D7103	佛山西	深圳	10:29	10:35
往香港直通车	始Z823	广州东	红磡	-	10:37
城际动车	始C7093	广州东	深圳	-	10:43
城际动车	始C6703	广州东	深圳机场	-	10:46
城际动车	始C7103	广州东	深圳	-	10:51
城际动车	终C7182	深圳	广州东	10:51	-
动车组	始D7571	广州东	汕头	-	10:59
动车组	终D7530	汕头	广州东	11:07	-
城际动车	过C7126	深圳	广州	10:59	11:09
城际动车	终C7134	深圳	广州东	11:15	-
城际动车	始C7183	广州东	深圳	-	11:20
往香港直通车	终Z820	红磡	广州东	11:23	-
城际动车	终C7076	深圳	广州东	11:24	-
城际动车	终C6718	深圳机场	广州东	11:29	-
动车组	始D7513	广州东	饶平	-	11:30
城际动车	终C7144	深圳	广州东	11:31	-
特快	始T8365	广州东	梅州	-	11:36
城际动车	始C7135	广州东	深圳	-	11:38
城际动车	终C7172	深圳	广州东	11:39	-
城际动车	始C7077	广州东	深圳	-	11:46
动车组	终D7543	梅州西	广州东	11:47	-
城际动车	始C6719	广州东	深圳机场	-	11:49
城际动车	过C7127	广州	深圳	11:46	11:55
城际动车	过C7162	深圳	广州	11:56	12:01
城际动车	始C7145	广州东	深圳	-	12:03
往香港直通车	始Z817	广州东	红磡	-	12:03
动车组	终D2383	厦门	广州东	12:04	-
