列车类型	车次	始发站	终到站	到站时间	发车时间
高速动车	始G1686	贵阳北	厦门北	-	9:33
城际动车	始C6031	贵阳北	六盘水	-	9:37
高速动车	过G2841	重庆西	大理	9:43	9:48
高速动车	始G466	贵阳北	济南东	-	9:50
高速动车	终G4351	铜仁	贵阳北	9:54	-
高速动车	过G1380	昆明南	南京南	9:49	9:56
高速动车	过G404	昆明南	北京西	9:59	10:03
高速动车	过G1378	昆明南	南京南	9:54	10:08
动车组	终D8592	从江	贵阳北	10:12	-
高速动车	过G2924	昆明南	深圳北	10:06	10:13
高速动车	过G2822	昆明南	成都东	10:11	10:15
高速动车	过G2871	重庆西	昆明南	10:15	10:21
高速动车	始G4354	贵阳北	铜仁	-	10:26
城际动车	终C5971	成都东	贵阳北	10:30	-
高速动车	过G2886	昆明南	成都东	10:30	10:35
城际动车	始C5948	贵阳北	毕节	-	10:35
高速动车	始G2336	贵阳北	南京南	-	10:37
高速动车	终G2989	铜仁	贵阳北	10:45	-
高速动车	过G1372	昆明南	上海虹桥	10:42	10:47
城际动车	终C6362	开阳	贵阳北	10:50	-
城际动车	始C6012	贵阳北	贵阳北	-	10:50
高速动车	过G402	昆明南	北京西	10:47	11:00
高速动车	过G2872	昆明南	重庆西	10:56	11:00
高速动车	始G2992	贵阳北	铜仁	-	11:07
高速动车	过G2837	成都东	大理	11:01	11:07
高速动车	过G1682	昆明南	厦门	11:02	11:12
城际动车	始C6363	贵阳北	开阳	-	11:15
高速动车	过G2873	重庆西	昆明南	11:18	11:23
城际动车	终C5945	毕节	贵阳北	11:23	-
高速动车	过G1538	昆明南	郑州东	11:14	11:24
城际动车	始C6026	贵阳北	沙坪坝	-	11:26
高速动车	过G2115	长沙南	昆明南	11:26	11:30
高速动车	过G2803	成都东	昆明南	11:31	11:36
高速动车	过G2830	昆明南	成都东	11:33	11:37
高速动车	过G1392	昆明南	芜湖	11:39	11:43
城际动车	始C5950	贵阳北	毕节	-	11:44
高速动车	过G1328	六盘水	上海虹桥	11:45	11:54
高速动车	终G2966	昆明南	贵阳北	11:55	-
高速动车	过G2117	长沙南	昆明南	11:59	12:04
高速动车	过G2846	大理	成都东	12:07	12:15
高速动车	过G2883	成都东	昆明南	12:17	12:22
城际动车	过C6017	成都东	成都东	12:01	12:26
高速动车	过G2125	长沙南	昆明南	12:23	12:27
高速动车	始G2690	贵阳北	盐城	-	12:30
高速动车	过G1374	昆明南	上海虹桥	12:29	12:35
