列车类型	车次	始发站	终到站	到站时间	发车时间
高速动车	终G7254	合肥南	上海	21:30	-
高速动车	终G7360	杭州	上海	21:34	-
高速动车	终G7027	南京	上海	21:49	-
高速动车	始G7068	上海	南京	-	21:50
城际动车	终C3870	南京	上海	21:51	-
高速动车	终G7275	界首南	上海	21:55	-
高速动车	终G7220	芜湖	上海	21:59	-
快速	始K8482	上海	阜阳	-	22:04
快速	始K1048	上海	漯河	-	22:12
高速动车	始G7210	上海	苏州	-	22:13
快速	终K1505	周口	上海	22:22	-
高速动车	始G7212	上海	常州	-	22:23
高速动车	终G7069	南京	上海	22:33	-
快速	终K8365	阜阳	上海	22:36	-
高速动车	终G15	北京南	上海	22:43	-
动车组	始D310	上海	兰州西	-	22:44
高速动车	终G7094	安庆	上海	22:48	-
动车组	始D306	上海	西安北	-	22:50
快速	终K8427	淮北	上海	22:53	-
高速动车	终G236	青岛	上海	23:10	-
快速	始K8432	上海	徐州	-	23:18
快速	始K8362	上海	阜阳	-	23:24
快速	始K8366	上海	亳州	-	23:33
高速动车	终G21	北京南	上海	23:40	-
快速	始K1506	上海	周口	-	23:41
快速	始K8428	上海	淮北	-	23:49
